,geneName,ensId,keggId,keggBriteId,Functional Annotation Group,Functional Annotation Subgroup,Functional Annotation,TCGA-19-1787-01
11887,CIAPIN1,ENSG00000005194.14,hsa:57019,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.563
11888,COQ9,ENSG00000088682.13,hsa:57017,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.2
11889,POLR2C,ENSG00000102978.12,hsa:5432,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.831
11890,POLR2C,ENSG00000102978.12,hsa:5432,3021,Genes and Proteins,Protein families: genetic information processing,Transcription machinery,5.831
11891,POLR2C,ENSG00000102978.12,hsa:5432,3400,Genes and Proteins,Protein families: genetic information processing,DNA repair and recombination proteins,5.831
11892,CCDC102A,ENSG00000135736.5,hsa:92922,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.907
11893,CCDC102A,ENSG00000135736.5,hsa:92922,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,1.907
11894,ADGRG5,ENSG00000159618.15,hsa:221188,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.283
11895,ADGRG5,ENSG00000159618.15,hsa:221188,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-1.283
11896,ADGRG5,ENSG00000159618.15,hsa:221188,1002,Genes and Proteins,Protein families: metabolism,Peptidases,-1.283
11897,ADGRG1,ENSG00000205336.11,hsa:9289,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.912
11898,ADGRG1,ENSG00000205336.11,hsa:9289,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,6.912
11899,ADGRG1,ENSG00000205336.11,hsa:9289,1002,Genes and Proteins,Protein families: metabolism,Peptidases,6.912
11900,ADGRG3,ENSG00000182885.16,hsa:222487,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.355
11901,ADGRG3,ENSG00000182885.16,hsa:222487,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-1.355
11902,ADGRG3,ENSG00000182885.16,hsa:222487,1002,Genes and Proteins,Protein families: metabolism,Peptidases,-1.355
11903,KATNB1,ENSG00000140854.12,hsa:10300,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.812
11904,KATNB1,ENSG00000140854.12,hsa:10300,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,4.812
11905,KIFC3,ENSG00000140859.15,hsa:3801,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.388
11906,KIFC3,ENSG00000140859.15,hsa:3801,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,3.388
11907,CNGB1,ENSG00000070729.13,hsa:1258,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-2.932
11908,CNGB1,ENSG00000070729.13,hsa:1258,4040,Genes and Proteins,Protein families: signaling and cellular processes,Ion channels,-2.932
11909,USB1,ENSG00000103005.11,hsa:79650,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.0
11910,USB1,ENSG00000103005.11,hsa:79650,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.0
11911,USB1,ENSG00000103005.11,hsa:79650,3041,Genes and Proteins,Protein families: genetic information processing,Spliceosome,5.0
11912,MMP15,ENSG00000102996.4,hsa:4324,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.329
11913,MMP15,ENSG00000102996.4,hsa:4324,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.329
11914,MMP15,ENSG00000102996.4,hsa:4324,1002,Genes and Proteins,Protein families: metabolism,Peptidases,3.329
11915,CSNK2A2,ENSG00000070770.8,hsa:1459,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.84
11916,CSNK2A2,ENSG00000070770.8,hsa:1459,3009,Genes and Proteins,Protein families: genetic information processing,Ribosome biogenesis,4.84
11917,CSNK2A2,ENSG00000070770.8,hsa:1459,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.84
11918,CSNK2A2,ENSG00000070770.8,hsa:1459,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,4.84
11919,GINS3,ENSG00000181938.13,hsa:64785,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.014
11920,GINS3,ENSG00000181938.13,hsa:64785,3032,Genes and Proteins,Protein families: genetic information processing,DNA replication proteins,3.014
11921,SETD6,ENSG00000103037.11,hsa:79918,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.477
11922,SETD6,ENSG00000103037.11,hsa:79918,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.477
11923,SETD6,ENSG00000103037.11,hsa:79918,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,3.477
11924,CNOT1,ENSG00000125107.16,hsa:23019,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.114
11925,CNOT1,ENSG00000125107.16,hsa:23019,3019,Genes and Proteins,Protein families: genetic information processing,Messenger RNA biogenesis,7.114
11926,SLC38A7,ENSG00000103042.8,hsa:55238,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.743
11927,SLC38A7,ENSG00000103042.8,hsa:55238,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,3.743
11928,GOT2,ENSG00000125166.12,hsa:2806,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.792
11929,GOT2,ENSG00000125166.12,hsa:2806,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.792
11930,GOT2,ENSG00000125166.12,hsa:2806,1007,Genes and Proteins,Protein families: metabolism,Amino acid related enzymes,6.792
11931,CDH8,ENSG00000150394.13,hsa:1006,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.47
11932,CDH8,ENSG00000150394.13,hsa:1006,4515,Genes and Proteins,Protein families: signaling and cellular processes,Cell adhesion molecules,-1.47
11933,CDH11,ENSG00000140937.13,hsa:1009,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.961
11934,CDH11,ENSG00000140937.13,hsa:1009,4515,Genes and Proteins,Protein families: signaling and cellular processes,Cell adhesion molecules,5.961
11935,CDH5,ENSG00000179776.17,hsa:1003,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.41
11936,CDH5,ENSG00000179776.17,hsa:1003,4090,Genes and Proteins,Protein families: signaling and cellular processes,CD molecules,3.41
11937,CDH5,ENSG00000179776.17,hsa:1003,4515,Genes and Proteins,Protein families: signaling and cellular processes,Cell adhesion molecules,3.41
11938,BEAN1,ENSG00000166546.13,hsa:146227,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-2.245
11939,TK2,ENSG00000166548.15,hsa:7084,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.521
11940,TK2,ENSG00000166548.15,hsa:7084,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.521
11941,DYNC1LI2,ENSG00000135720.12,hsa:1783,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.477
11942,DYNC1LI2,ENSG00000135720.12,hsa:1783,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,5.477
11943,DYNC1LI2,ENSG00000135720.12,hsa:1783,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,5.477
11944,DYNC1LI2,ENSG00000135720.12,hsa:1783,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,5.477
11945,NAE1,ENSG00000159593.14,hsa:8883,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.183
11946,NAE1,ENSG00000159593.14,hsa:8883,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,5.183
11947,CA7,ENSG00000168748.13,hsa:766,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-2.178
11948,CA7,ENSG00000168748.13,hsa:766,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-2.178
11949,PDP2,ENSG00000172840.6,hsa:57546,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.66
11950,PDP2,ENSG00000172840.6,hsa:57546,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.66
11951,PDP2,ENSG00000172840.6,hsa:57546,1009,Genes and Proteins,Protein families: metabolism,Protein phosphatases and associated proteins,1.66
11952,CDH16,ENSG00000166589.12,hsa:1014,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
11953,CDH16,ENSG00000166589.12,hsa:1014,4515,Genes and Proteins,Protein families: signaling and cellular processes,Cell adhesion molecules,-9.966
11954,RRAD,ENSG00000166592.11,hsa:6236,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.875
11955,RRAD,ENSG00000166592.11,hsa:6236,4031,Genes and Proteins,Protein families: signaling and cellular processes,GTP-binding proteins,3.875
11956,CES2,ENSG00000172831.11,hsa:8824,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.164
11957,CES2,ENSG00000172831.11,hsa:8824,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.164
11958,CES3,ENSG00000172828.12,hsa:23491,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.4125
11959,CES3,ENSG00000172828.12,hsa:23491,1000,Genes and Proteins,Protein families: metabolism,Enzymes,0.4125
11960,B3GNT9,ENSG00000237172.3,hsa:84752,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.205
11961,B3GNT9,ENSG00000237172.3,hsa:84752,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.205
11962,B3GNT9,ENSG00000237172.3,hsa:84752,1003,Genes and Proteins,Protein families: metabolism,Glycosyltransferases,4.205
11963,TRADD,ENSG00000102871.15,hsa:8717,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.297
11964,FBXL8,ENSG00000135722.8,hsa:55336,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.171
11965,FBXL8,ENSG00000135722.8,hsa:55336,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,1.171
11966,HSF4,ENSG00000102878.15,hsa:3299,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.678
11967,HSF4,ENSG00000102878.15,hsa:3299,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,2.678
11968,EXOC3L1,ENSG00000179044.15,hsa:283849,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.151
11969,EXOC3L1,ENSG00000179044.15,hsa:283849,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,1.151
11970,E2F4,ENSG00000205250.8,hsa:1874,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.061
11971,E2F4,ENSG00000205250.8,hsa:1874,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,5.061
11972,ELMO3,ENSG00000102890.14,hsa:79767,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-0.9406
11973,MIR328,ENSG00000207948.2,hsa:442901,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
11974,MIR328,ENSG00000207948.2,hsa:442901,3100,Genes and Proteins,RNA family,Non-coding RNAs,-9.966
11975,MIR328,ENSG00000207948.2,hsa:442901,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,-9.966
11976,LRRC29,ENSG00000125122.14,hsa:26231,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.105
11977,LRRC29,ENSG00000125122.14,hsa:26231,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,2.105
11978,SLC9A5,ENSG00000135740.16,hsa:6553,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-0.8339
11979,SLC9A5,ENSG00000135740.16,hsa:6553,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,-0.8339
11980,LRRC36,ENSG00000159708.17,hsa:55282,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.997
11981,LRRC36,ENSG00000159708.17,hsa:55282,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,1.997
11982,ZDHHC1,ENSG00000159714.10,hsa:29800,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.345
11983,ZDHHC1,ENSG00000159714.10,hsa:29800,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,3.345
11984,ZDHHC1,ENSG00000159714.10,hsa:29800,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.345
11985,HSD11B2,ENSG00000176387.6,hsa:3291,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.9191
11986,HSD11B2,ENSG00000176387.6,hsa:3291,1000,Genes and Proteins,Protein families: metabolism,Enzymes,0.9191
11987,ATP6V0D1,ENSG00000159720.11,hsa:9114,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.01
11988,AGRP,ENSG00000159723.4,hsa:181,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-2.114
11989,CTCF,ENSG00000102974.14,hsa:10664,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.476
11990,CTCF,ENSG00000102974.14,hsa:10664,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,4.476
11991,CTCF,ENSG00000102974.14,hsa:10664,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.476
11992,ACD,ENSG00000102977.13,hsa:65057,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.143
11993,ACD,ENSG00000102977.13,hsa:65057,3032,Genes and Proteins,Protein families: genetic information processing,DNA replication proteins,5.143
11994,PARD6A,ENSG00000102981.9,hsa:50855,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.507
11995,PARD6A,ENSG00000102981.9,hsa:50855,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.507
11996,RANBP10,ENSG00000141084.10,hsa:57610,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.386
11997,RANBP10,ENSG00000141084.10,hsa:57610,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,3.386
11998,CENPT,ENSG00000102901.12,hsa:80152,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.395
11999,CENPT,ENSG00000102901.12,hsa:80152,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.395
12000,THAP11,ENSG00000168286.2,hsa:57215,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.511
12001,THAP11,ENSG00000168286.2,hsa:57215,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,4.511
12002,THAP11,ENSG00000168286.2,hsa:57215,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.511
12003,EDC4,ENSG00000038358.14,hsa:23644,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.203
12004,EDC4,ENSG00000038358.14,hsa:23644,3019,Genes and Proteins,Protein families: genetic information processing,Messenger RNA biogenesis,5.203
12005,PSKH1,ENSG00000159792.9,hsa:5681,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.173
12006,PSKH1,ENSG00000159792.9,hsa:5681,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.173
12007,PSKH1,ENSG00000159792.9,hsa:5681,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,4.173
12008,CTRL,ENSG00000141086.17,hsa:1506,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.158
12009,CTRL,ENSG00000141086.17,hsa:1506,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.158
12010,CTRL,ENSG00000141086.17,hsa:1506,1002,Genes and Proteins,Protein families: metabolism,Peptidases,1.158
12011,PSMB10,ENSG00000205220.11,hsa:5699,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.647
12012,PSMB10,ENSG00000205220.11,hsa:5699,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.647
12013,PSMB10,ENSG00000205220.11,hsa:5699,1002,Genes and Proteins,Protein families: metabolism,Peptidases,6.647
12014,PSMB10,ENSG00000205220.11,hsa:5699,3051,Genes and Proteins,Protein families: genetic information processing,Proteasome,6.647
12015,LCAT,ENSG00000213398.7,hsa:3931,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.323
12016,LCAT,ENSG00000213398.7,hsa:3931,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.323
12017,SLC12A4,ENSG00000124067.16,hsa:6560,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.949
12018,SLC12A4,ENSG00000124067.16,hsa:6560,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,5.949
12019,DPEP3,ENSG00000141096.4,hsa:64180,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.685
12020,DPEP3,ENSG00000141096.4,hsa:64180,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,-1.685
12021,DPEP3,ENSG00000141096.4,hsa:64180,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-1.685
12022,DPEP3,ENSG00000141096.4,hsa:64180,1002,Genes and Proteins,Protein families: metabolism,Peptidases,-1.685
12023,DPEP3,ENSG00000141096.4,hsa:64180,0537,Genes and Proteins,Protein families: signaling and cellular processes,Glycosylphosphatidylinositol (GPI)-anchored proteins,-1.685
12024,DPEP2,ENSG00000167261.13,hsa:64174,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.481
12025,DPEP2,ENSG00000167261.13,hsa:64174,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,1.481
12026,DPEP2,ENSG00000167261.13,hsa:64174,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.481
12027,DPEP2,ENSG00000167261.13,hsa:64174,1002,Genes and Proteins,Protein families: metabolism,Peptidases,1.481
12028,DPEP2,ENSG00000167261.13,hsa:64174,0537,Genes and Proteins,Protein families: signaling and cellular processes,Glycosylphosphatidylinositol (GPI)-anchored proteins,1.481
12029,DUS2,ENSG00000167264.17,hsa:54920,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.573
12030,DUS2,ENSG00000167264.17,hsa:54920,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.573
12031,DUS2,ENSG00000167264.17,hsa:54920,3016,Genes and Proteins,Protein families: genetic information processing,Transfer RNA biogenesis,3.573
12032,DDX28,ENSG00000182810.6,hsa:55794,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.095
